0.0,0.12610937772856617,1
0.0,0.12881927593702816,1
0.0,0.12993118156274283,1
0.0,0.1302838265501941,1
0.0,0.13100846934587615,1
0.0,0.13108496336378161,1
0.0,0.13172817880718415,1
0.0,0.13206001760735406,1
0.0,0.13208931573457608,1
0.0,0.132402356790914,1
0.0,0.13248162467440833,1
0.0,0.13420355457239402,2
0.0,0.13587104493780666,1
0.0,0.13598394633107488,1
0.0,0.13599233258326698,1
0.0,0.13615725403072088,1
0.0,0.13768525241820798,2
0.0,0.1379208704633589,2
0.0,0.13794634490019989,1
0.0,0.1382270085214801,1
0.0,0.1384438099219719,1
0.0,0.13899646378630678,1
0.0,0.13916998146383852,1
0.0,0.13918508469823876,1
0.0,0.13921318942228794,1
0.0,0.13953185484816638,1
0.0,0.1395406252424275,1
0.0,0.14001241604920822,1
0.0,0.14072329537910114,1
0.0,0.14082898073999914,1
0.0,0.1408518547831259,1
0.0,0.14165081837583804,1
0.0,0.14186540733386305,2
0.0,0.14194023896661068,1
0.0,0.14237141610375356,2
0.0,0.1426910433869372,1
0.0,0.14293952811042995,1
0.0,0.14302829924651497,2
0.0,0.1431209437888643,2
0.0,0.14316145810187514,1
0.0,0.1434508183893748,2
0.0,0.14346502068699224,2
0.0,0.14413963373923838,2
0.0,0.1442388571192265,1
0.0,0.14441077994361026,1
0.0,0.14469363815378888,2
0.0,0.14473059875755376,1
0.0,0.14474673751458877,2
0.0,0.14510610378939345,1
0.0,0.14511547101612973,1
0.0,0.1452590629894659,1
0.0,0.1454254132045071,1
0.0,0.14551448545227166,2
0.0,0.14622284295988003,2
0.0,0.1466644429345512,2
0.0,0.14704140203471414,2
0.0,0.14709239067286153,2
0.0,0.1472815576640312,2
0.0,0.14743637374708898,2
0.0,0.14771893887276732,1
0.0,0.14779545057048546,1
0.0,0.14788302836918568,1
0.0,0.14795439737358854,1
0.0,0.14868977222056423,1
0.0,0.14870035460548398,1
0.0,0.14893598184349263,2
0.0,0.14905981187144146,2
0.0,0.14919821883635848,1
